materialSampleID,sitename,verbatimEventDate,sex,measurementSide,verbatimLocality,scientificName,measurementValue,minimumChronometricAge,maximumChronometricAge,measurementType,individualID,measurementUnit,observationID
PIUWRLB0411B,Belvedere,,unknown,left,new,Hippotherium primigeneium,NA,10.5,NA,{metacaral proximal breadth},PIUWRLB0411B,mm,44c9c74f-9751-423a-b101-6de2bffd5417
PIUWRLB0412,Belvedere,,unknown,right,new,Hippotherium primigeneium,37.9,10.5,NA,{metacaral proximal breadth},PIUWRLB0412,mm,ddef4dc9-e2b0-4397-8aac-12e8dab784a5
NHMW4218,Oswaldgasse,,unknown,right,new,Hippotherium primigeneium,NA,10.5,NA,{metacaral proximal breadth},NHMW4218,mm,a71d5197-a93e-4d79-be85-a80eabc2048f
NHMW4216,Siebenhirten,,unknown,left,new,Hippotherium primigeneium,37.8,10.5,NA,{metacaral proximal breadth},NHMW4216,mm,fe718831-ac27-4a8c-bd67-aa316dac438d
NHMW4216,,,unknown,left,new,Hippotherium primigeneium,37.8,10.5,NA,{metacaral proximal breadth},NHMW4216,mm,da1c868a-90f7-456f-82ef-b1c87c4686bc
NHMW4218,,,unknown,right,new,Hippotherium primigeneium,NA,10.5,NA,{metacaral proximal breadth},NHMW4218,mm,481d5d57-a09f-4607-bb06-a304939f10c8
NHMW4219,,,unknown,left,new,Hippotherium primigeneium,37.4,10.5,NA,{metacaral proximal breadth},NHMW4219,mm,6d0164ee-a0e0-4a81-ad2f-0e585a5d76cf
NHMW4838,,,unknown,right,new,Hippotherium primigeneium,NA,10.5,NA,{metacaral proximal breadth},NHMW4838,mm,5e57f94a-b3a5-44ff-82a8-a2c162fd5b50
PIUWRLB0411B,,,unknown,left,new,Hippotherium primigeneium,NA,10.5,NA,{metacaral proximal breadth},PIUWRLB0411B,mm,2dd8f903-1456-4c61-9f59-31217764769a
PIUWRLB0412,,,unknown,right,new,Hippotherium primigeneium,37.9,10.5,NA,{metacaral proximal breadth},PIUWRLB0412,mm,b66823c8-ca06-46e3-8bef-b50fbb30acf3
PIUWRLB0414,,,unknown,right,new,Hippotherium primigeneium,37.3,10.5,NA,{metacaral proximal breadth},PIUWRLB0414,mm,6505355d-ad48-4889-92b2-ba3f0047da2d
PIUWRLB0416,,,unknown,right,new,Hippotherium primigeneium,NA,10.5,NA,{metacaral proximal breadth},PIUWRLB0416,mm,1095f34c-a007-468b-9f95-8e9b81d5499f
PIUWRLB0419,,,unknown,left,new,Hippotherium primigeneium,38,10.5,NA,{metacaral proximal breadth},PIUWRLB0419,mm,ab37fd79-dceb-4bb2-8133-fb5e07430386
PIUWRLB0423,,,unknown,right,new,Hippotherium primigeneium,34.1,10.5,NA,{metacaral proximal breadth},PIUWRLB0423,mm,90c187aa-2ef4-4a47-80b2-8ebdc17d4970
Ho14255,,,unknown,left,new,Hippotherium primigeneium,40.5,10.3,NA,{metacaral proximal breadth},Ho14255,mm,d68b14ff-f33d-4efc-b3fc-9fa7f06cf3cd
Ho174,,,unknown,norecord,new,Hippotherium primigeneium,39.2,10.3,NA,{metacaral proximal breadth},Ho174,mm,e5a3fc0e-913d-4669-a05d-8c0425d741e6
Ho273,,,unknown,right,new,Hippotherium primigeneium,39.5,10.3,NA,{metacaral proximal breadth},Ho273,mm,08bd0a79-0d6a-4cca-a34d-0fe3799866be
Ho296,,,unknown,norecord,new,Hippotherium primigeneium,39.9,10.3,NA,{metacaral proximal breadth},Ho296,mm,3a2e845f-0f80-4573-9463-e316bac4c225
Ho317,,,unknown,left,new,Hippotherium primigeneium,41.9,10.3,NA,{metacaral proximal breadth},Ho317,mm,f440dcec-a7e0-46c3-9f37-b57e08c1e7ba
Ho366,,,unknown,right,new,Hippotherium primigeneium,38.4,10.3,NA,{metacaral proximal breadth},Ho366,mm,1aa14b19-2033-440c-a768-eb04e2b5ed0b
Ho369,,,unknown,norecord,new,Hippotherium primigeneium,0,10.3,NA,{metacaral proximal breadth},Ho369,mm,e96aabf8-cfbe-401b-9e36-f11a63b13f71
Ho53,,,unknown,left,new,Hippotherium primigeneium,39.4,10.3,NA,{metacaral proximal breadth},Ho53,mm,de91c950-0efa-4386-a5b8-dcf8583ad577
Ho53,,,unknown,right,new,Hippotherium primigeneium,39,10.3,NA,{metacaral proximal breadth},Ho53,mm,d4184de7-e6d7-44e1-af69-f971b3e9b6f9
Ho54J2,,,unknown,left,new,Hippotherium primigeneium,37.6,10.3,NA,{metacaral proximal breadth},Ho54J2,mm,9b0ec663-2bc6-40bb-94a3-214e57cf985a
Ho54J2,,,unknown,right,new,Hippotherium primigeneium,0,10.3,NA,{metacaral proximal breadth},Ho54J2,mm,7b7f8266-9c71-4def-9dc5-5c864287c8aa
HoA54,,,male,left,new,Hippotherium primigeneium,41.8,10.3,NA,{metacaral proximal breadth},HoA54,mm,48d5ad0f-929a-405e-adfb-b03f06d421cd
HoA54,,,male,right,new,Hippotherium primigeneium,40.3,10.3,NA,{metacaral proximal breadth},HoA54,mm,f1736174-70db-4ffa-8bca-dc04ff2227d6
HoB38,,,male,left,new,Hippotherium primigeneium,39.5,10.3,NA,{metacaral proximal breadth},HoB38,mm,f83ec5ba-26db-44b4-9f91-1cfcedf37c82
HoB54,,,male,right,new,Hippotherium primigeneium,40.8,10.3,NA,{metacaral proximal breadth},HoB54,mm,2d8423d5-b300-4d86-893c-6bfa816e58a3
HoC127,,,female,right,new,Hippotherium primigeneium,37.7,10.3,NA,{metacaral proximal breadth},HoC127,mm,a2754e40-1e15-4cbf-8c3a-9724a26c903b
HoE31,,,female,left,new,Hippotherium primigeneium,41.4,10.3,NA,{metacaral proximal breadth},HoE31,mm,0d746518-b97a-444c-b23b-54b548b27213
HoE35,,,female,right,new,Hippotherium primigeneium,41.2,10.3,NA,{metacaral proximal breadth},HoE35,mm,e4870575-5c34-4f52-9aa9-b962ffab9aeb
HoG54,,,male,left,new,Hippotherium primigeneium,39.8,10.3,NA,{metacaral proximal breadth},HoG54,mm,97d40cfa-ac1f-44c5-a25d-fe39deb807e9
HoG54,,,male,right,new,Hippotherium primigeneium,39.6,10.3,NA,{metacaral proximal breadth},HoG54,mm,fb9ed9f0-8234-414f-950f-cb31624a7efc
HoI53,,,female,left,new,Hippotherium primigeneium,40.2,10.3,NA,{metacaral proximal breadth},HoI53,mm,808a0ac4-b53f-48d0-b50d-0c68fc7d1f72
HoI53,,,female,right,new,Hippotherium primigeneium,40.1,10.3,NA,{metacaral proximal breadth},HoI53,mm,4b1360cd-ae6b-4855-b3ce-409df7e5339f
HoIII,,,unknown,left,new,Hippotherium primigeneium,41.3,10.3,NA,{metacaral proximal breadth},HoIII,mm,f187877a-e53a-426e-84d2-06cf64b40110
HoIII,,,unknown,right,new,Hippotherium primigeneium,40.2,10.3,NA,{metacaral proximal breadth},HoIII,mm,386145a1-9cd2-4d8c-8569-ca56aa0fe74e
HoJ562,,,unknown,right,new,Hippotherium primigeneium,39.6,10.3,NA,{metacaral proximal breadth},HoJ562,mm,ec9158a6-9261-4b0c-b116-e29497b130e5
HoV58,,,female,left,new,Hippotherium primigeneium,40.3,10.3,NA,{metacaral proximal breadth},HoV58,mm,ca5523af-d8bb-4fec-a69d-4599801c28ad
HoV58,,,female,right,new,Hippotherium primigeneium,40.8,10.3,NA,{metacaral proximal breadth},HoV58,mm,41b0bd73-8d4f-4e76-8a06-bed5447108c1
HoY114,,,unknown,right,new,Hippotherium primigeneium,38.3,10.3,NA,{metacaral proximal breadth},HoY114,mm,a5120111-8fb6-4ab4-a9cf-2043b8bcfb6f
HoY129,,,unknown,left,new,Hippotherium primigeneium,0,10.3,NA,{metacaral proximal breadth},HoY129,mm,98d22dde-5673-496d-9d9d-2221981eae25
DD110,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD110,mm,c0e0b1a0-d33e-492e-92ae-91dfc96c1f6c
DD125,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD125,mm,3d729b36-92ba-4c4e-aa40-f053c4aeb575
DD127,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD127,mm,b45b110f-c9e3-49fe-9ff2-36cf9696f489
DD136,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD136,mm,0ac4f99f-5979-4d2f-801b-208396039600
DD137,,,unknown,norecord,new,Hippotherium primigeneium,39.3,10.0,NA,{metacaral proximal breadth},DD137,mm,5a4ecefc-eca3-4320-a4aa-44356cef5fda
DD145,,,unknown,norecord,new,Hippotherium primigeneium,39.7,10.0,NA,{metacaral proximal breadth},DD145,mm,1e339543-e322-4cd9-9d81-2eebb2e0ccd2
DD146,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD146,mm,d84515d7-a83e-4829-add7-95bc10416a26
DD3339,,,unknown,norecord,new,Hippotherium primigeneium,38.9,10.0,NA,{metacaral proximal breadth},DD3339,mm,be14453e-43de-4e3a-ad2a-d18fdb3aca57
DD3346,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD3346,mm,69fe3b6c-3152-41e8-aa0c-c654f2d3d9a7
DD3348,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD3348,mm,5b65b749-7cc1-49fb-92c4-34f6776a60e9
DD3350,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD3350,mm,aafafab6-5086-4442-a142-caa3e46523d4
DD3357,,,unknown,norecord,new,Hippotherium primigeneium,38.7,10.0,NA,{metacaral proximal breadth},DD3357,mm,b1f8bc5c-2361-47e5-be4c-fb5aca6025ce
DD3394,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD3394,mm,b9091fbe-90c9-403c-8c14-4e6180c23b58
DD4206,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD4206,mm,7e352b79-4226-494a-960e-281aa28dfc72
DD4284,,,unknown,norecord,new,Hippotherium primigeneium,35.1,10.0,NA,{metacaral proximal breadth},DD4284,mm,2924c265-f7b9-44c5-a9c2-b03135d8a296
DD4433,,,unknown,norecord,new,Hippotherium primigeneium,36.5,10.0,NA,{metacaral proximal breadth},DD4433,mm,085a8d80-71a2-4f31-ba2f-dac29cd17e77
DD4435,,,unknown,norecord,new,Hippotherium primigeneium,35.3,10.0,NA,{metacaral proximal breadth},DD4435,mm,34485afc-7368-4dec-9ac3-aa7ffe0a1247
DD4450,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DD4450,mm,c717c881-9d3a-4059-a0c5-1db6e486e3bf
DDnonumb,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DDnonumb,mm,bd65b1c2-22ab-4972-a5fc-e88d9a4ff3d1
DDnonumb2,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DDnonumb2,mm,54d9894a-9977-495d-bd76-7c486c9892fa
DDnonumb3,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},DDnonumb3,mm,2121e7e8-2c96-4163-86c9-276ab24ebe43
SENK99RLB4,,,unknown,norecord,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},SENK99RLB4,mm,d205b3f1-8516-4ede-9434-dbae7a9d5684
HLMD3074,,,unknown,right,new,Hippotherium primigeneium,40.4,10.0,NA,{metacaral proximal breadth},HLMD3074,mm,3624a434-00ed-4fe6-97bf-5c32978486fd
HLMD3073,,,unknown,left,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},HLMD3073,mm,c4b4ba4b-c6a2-46e3-8a4f-282754b0dee7
CM286,,,unknown,no record,new,Hippotherium primigeneium,0,10.0,NA,{metacaral proximal breadth},CM286,mm,75a79251-ad4b-4337-905a-93c504865d5a
CM3661,,,unknown,no record,new,Hippotherium primigeneium,34.2,10.0,NA,{metacaral proximal breadth},CM3661,mm,4572e52b-e8a2-4383-9479-a76250c20957
CM423,,,unknown,no record,new,Hippotherium primigeneium,37.4,10.0,NA,{metacaral proximal breadth},CM423,mm,7267fbba-04af-4167-8778-e52812b591d0
CM5031,,,unknown,no record,new,Hippotherium primigeneium,35.1,10.0,NA,{metacaral proximal breadth},CM5031,mm,c26124bb-a0e8-4c90-8fa3-03f9781e6702
MNHNLub220dw,,,unknown,norecord,new,Hipparion prostylum,32.4,8.0,NA,{metacaral proximal breadth},MNHNLub220dw,mm,e6ac4906-cc5f-42ee-9be8-4b90d7deff78
MNHNLub221dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub221dw,mm,11c7d861-e5b0-4afd-8efc-4915382de11c
MNHNLub222dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub222dw,mm,4ca9b601-5f82-421e-8c23-52601fc026fc
MNHNLub224dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub224dw,mm,14c52db3-b170-4632-a6fb-82157b3798fd
MNHNLub290dw,,,unknown,norecord,new,Hipparion prostylum,34.7,8.0,NA,{metacaral proximal breadth},MNHNLub290dw,mm,09228dfc-633f-4dad-b35c-7fa2dcc27d40
MNHNLUB303,,,unknown,right,new,Hipparion prostylum,33.5,8.0,NA,{metacaral proximal breadth},MNHNLUB303,mm,e652138e-3ed8-46d2-8c8f-2cef0cb5bf91
MNHNLub303dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub303dw,mm,b76a85a3-30c6-4cfa-ba00-918a3bf5b62c
MNHNLUB304,,,unknown,right,new,Hipparion prostylum,32.8,8.0,NA,{metacaral proximal breadth},MNHNLUB304,mm,f9112904-16fe-46f4-a147-e065f6867ed5
MNHNLub304dw,,,unknown,norecord,new,Hipparion prostylum,32.7,8.0,NA,{metacaral proximal breadth},MNHNLub304dw,mm,351db86e-9974-4c12-994d-1b7abc5e4d22
MNHNLUB305,,,unknown,left,new,Hipparion prostylum,33.3,8.0,NA,{metacaral proximal breadth},MNHNLUB305,mm,39c59def-c717-4656-aadd-c309f82b7f5d
MNHNLub305dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub305dw,mm,ffc9c1a3-6f40-43f1-8fc5-26a87a094e1c
MNHNLub320dw,,,unknown,norecord,new,Hipparion prostylum,36.6,8.0,NA,{metacaral proximal breadth},MNHNLub320dw,mm,0fc1f2be-1451-41e8-9a9d-7b3935f594f2
MNHNLub330dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub330dw,mm,1efa93e5-db5c-4d11-8a63-5b5315f13e59
MNHNLub341dw,,,unknown,norecord,new,Hipparion prostylum,33.6,8.0,NA,{metacaral proximal breadth},MNHNLub341dw,mm,95e00a3c-49d0-414e-8178-67f94cfc2bd0
MNHNLub421dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub421dw,mm,eb31c5a3-1a12-4f1e-bcc3-24ddff871e9f
MNHNLub432dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub432dw,mm,e880d48f-f98d-4bf0-b7bb-13dde5ae6609
MNHNLub433dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub433dw,mm,2871296f-59ab-490b-8481-7c17e7865e04
MNHNLub434dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub434dw,mm,75e190ba-624b-4cc3-bdd6-a52ba214d2f5
MNHNLub435dw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLub435dw,mm,6dc80a1a-e105-4056-848a-6f16f0037e0a
MNHNLUB460,,,unknown,left,new,Hipparion prostylum,33.8,8.0,NA,{metacaral proximal breadth},MNHNLUB460,mm,94d1b792-c09d-4121-a857-b63720851b6c
MNHNLub460dw,,,unknown,norecord,new,Hipparion prostylum,33.7,8.0,NA,{metacaral proximal breadth},MNHNLub460dw,mm,760942c1-8eb7-4e51-a7f9-9381d8f030f8
MNHNLub56dw,,,unknown,norecord,new,Hipparion prostylum,34.8,8.0,NA,{metacaral proximal breadth},MNHNLub56dw,mm,bd8c437e-be1c-445a-908b-9ae5b717e9a2
MNHNLub58dw,,,unknown,norecord,new,Hipparion prostylum,32.6,8.0,NA,{metacaral proximal breadth},MNHNLub58dw,mm,2683b1cd-7ac6-4c27-a547-826ee5b71cf6
MNHNLubNoNumberChristoldw,,,unknown,norecord,new,Hipparion prostylum,NA,8.0,NA,{metacaral proximal breadth},MNHNLubNoNumberChristoldw,mm,2df0d3fa-d2d8-4d9a-9ba8-a52f3b4c07c6
C.S.V 19,,,unknown,left,new,"Hipparion" crassum,40.4,3.5,NA,{metacaral proximal breadth},C.S.V 19,mm,281c82c5-e2d2-40fd-b216-3a0422f05846
MNHM4095cast,,,unknown,left,new,"Hipparion" crassum,43.1,3.5,NA,{metacaral proximal breadth},MNHM4095cast,mm,eef17c6e-3a65-41f9-8a18-7063f0b01241
MNHNPer49,,,unknown,left,new,"Hipparion" crassum,45.3,3.5,NA,{metacaral proximal breadth},MNHNPer49,mm,bce27693-bd19-44bf-816f-a1eb1dbdc239
IPS-1082,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},IPS-1082,mm,1c9a83d6-0992-4f9f-86bf-0dc273b09cf9
IPS-11041,,,unknown,right,new,"Hipparion" sp.,39.43,?,NA,{metacaral proximal breadth},IPS-11041,mm,2e1fc047-015e-4dc9-858b-72e6538bfdc4
IPS-11042,,,unknown,right,new,"Hipparion" sp.,38.9,?,NA,{metacaral proximal breadth},IPS-11042,mm,d2289704-149f-4215-8f84-a807279abaaf
IPS-11043,,,unknown,right,new,"Hipparion" sp.,36.9,?,NA,{metacaral proximal breadth},IPS-11043,mm,52ee7299-9adc-446f-987c-0bcfb3da58ea
IPS-11046,,,unknown,right,new,"Hipparion" sp.,37.31,?,NA,{metacaral proximal breadth},IPS-11046,mm,e883d251-f5c2-41f9-8ae9-14d0eb57287f
IPS-11054,,,unknown,right,new,"Hipparion" sp.,35.02,?,NA,{metacaral proximal breadth},IPS-11054,mm,0afa2263-7f34-4f25-a913-ff8f246830b0
IPS-11055,,,unknown,right,new,"Hipparion" sp.,41.23,?,NA,{metacaral proximal breadth},IPS-11055,mm,8361772d-3056-463e-8636-a8d06dd97975
IPS-11056,,,unknown,right,new,"Hipparion" sp.,37.73,?,NA,{metacaral proximal breadth},IPS-11056,mm,36d6b54d-2bdf-4866-b60e-b17b3e1bf180
IPS-18.483,,,unknown,left,new,"Hipparion" sp.,36.08,?,NA,{metacaral proximal breadth},IPS-18.483,mm,e582cd2f-d420-4e9d-ad3c-4e387e6f5bfb
IPS-583,,,unknown,right,new,"Hipparion" sp.,36.52,?,NA,{metacaral proximal breadth},IPS-583,mm,4beb8efb-183e-4b68-9b2d-821683ee9d4d
IPS-585,,,unknown,left,new,"Hipparion" sp.,37.72,?,NA,{metacaral proximal breadth},IPS-585,mm,ced2ebbe-978d-440a-90d1-c9f294a98110
IPS-587,,,unknown,right,new,"Hipparion" sp.,38.62,?,NA,{metacaral proximal breadth},IPS-587,mm,ca04cb06-2cad-47df-aa10-c2ffd4819431
IPS-588,,,unknown,right,new,"Hipparion" sp.,40.91,?,NA,{metacaral proximal breadth},IPS-588,mm,2a443b58-6f84-4db5-854f-dbeb3b079599
IPS-591,,,unknown,right,new,"Hipparion" sp.,39.97,?,NA,{metacaral proximal breadth},IPS-591,mm,0d921832-0ff5-4bf6-81d2-c83df36273ae
IPS-1580,,,unknown,left,new,"Hipparion" sp.,34.71,?,NA,{metacaral proximal breadth},IPS-1580,mm,3407ed4b-2b88-4d90-95c8-b62b0e01fe7f
IPS-1581,,,unknown,left,new,"Hipparion" sp.,35.52,?,NA,{metacaral proximal breadth},IPS-1581,mm,d0b9ef4b-9e57-4d07-940e-fdd707f85725
IPS-1583,,,unknown,right,new,"Hipparion" sp.,38.43,?,NA,{metacaral proximal breadth},IPS-1583,mm,d94afec4-6a60-42fd-a1f7-aa3d675818ec
IPS-1585,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},IPS-1585,mm,d6f1c68a-b2b0-4b7c-a712-afa81c7b24c4
IPS-1586,,,unknown,left,new,"Hipparion" sp.,36.28,?,NA,{metacaral proximal breadth},IPS-1586,mm,bde34a73-cbdb-45e2-8e2b-7b94fae836b4
IPS-1592,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},IPS-1592,mm,e35c70d6-9727-4e66-bbc3-6672d3a82029
IPS-1595,,,unknown,left,new,"Hipparion" sp.,34.75,?,NA,{metacaral proximal breadth},IPS-1595,mm,6dccabb8-e1cf-421e-a83f-96d5912b70d8
IPS-1596,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},IPS-1596,mm,edb21897-c306-45f5-80f0-442e6600d4e6
NOMB 46,,,unknown,right,new,"Hipparion" sp.,38,?,NA,{metacaral proximal breadth},NOMB 46,mm,4a116960-1714-497b-bfd5-6a1bae80073e
NOMB B,,,unknown,right,new,"Hipparion" sp.,37.93,?,NA,{metacaral proximal breadth},NOMB B,mm,2e7ffb29-dc15-437b-ae44-2849a8078ae0
LVF E,,,unknown,norecord,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},LVF E,mm,10165f8f-d16b-4d82-b034-674bf20ccc88
MNCN30599A,,,unknown,right,new,"Hipparion" sp.,33.47,?,NA,{metacaral proximal breadth},MNCN30599A,mm,d90247b1-dd51-44b9-8ce4-f8a8b14f594f
MNCN30599B,,,unknown,right,new,"Hipparion" sp.,38.04,?,NA,{metacaral proximal breadth},MNCN30599B,mm,39c2c0c3-a81a-4e7f-a8ac-c6c6bae735a4
MNCN30600A,,,unknown,right,new,"Hipparion" sp.,37.67,?,NA,{metacaral proximal breadth},MNCN30600A,mm,2490d582-8da3-49cc-9834-1caed5f113d5
MNCN30600B,,,unknown,right,new,"Hipparion" sp.,37.45,?,NA,{metacaral proximal breadth},MNCN30600B,mm,ae6c2336-3af9-4b7e-bbdd-2ee51bd55945
MNCN30600C,,,unknown,right,new,"Hipparion" sp.,36.37,?,NA,{metacaral proximal breadth},MNCN30600C,mm,38a11985-3ce7-4fc5-a36e-38f66fe0c202
MNCN30600D,,,unknown,right,new,"Hipparion" sp.,35.71,?,NA,{metacaral proximal breadth},MNCN30600D,mm,6c049ff9-4319-447b-a6f5-371d3c9f70f8
MNCN30600E,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30600E,mm,d84b7e2d-9f31-4d27-99f3-8eb10c0f63e9
MNCN30601A,,,unknown,left,new,"Hipparion" sp.,36.76,?,NA,{metacaral proximal breadth},MNCN30601A,mm,ce686852-7f94-4629-aeda-08b8be1653f0
MNCN30601B,,,unknown,left,new,"Hipparion" sp.,37.38,?,NA,{metacaral proximal breadth},MNCN30601B,mm,1bee07e2-ec7d-4ea6-b695-a720fbef0a95
MNCN30601C,,,unknown,right,new,"Hipparion" sp.,36.58,?,NA,{metacaral proximal breadth},MNCN30601C,mm,5fc256cd-25e5-4822-a063-57c31c550c76
MNCN30601D,,,unknown,right,new,"Hipparion" sp.,36.9,?,NA,{metacaral proximal breadth},MNCN30601D,mm,21f635ec-a11c-4845-b40a-279335936e34
MNCN30601E,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30601E,mm,d48d5d20-80bb-426c-bceb-00f3e3a159ba
MNCN30602A,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30602A,mm,26e3a2cb-9881-4d66-8a03-e0c7f58e2a3b
MNCN30602B,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30602B,mm,30654944-897a-4924-925e-23cb7860883a
MNCN30603B,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30603B,mm,0505f24b-2d47-4d96-8575-edadef3fdd39
MNCN30603C,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30603C,mm,0e031e17-837a-4f93-b6d6-c9ec8509605e
MNCN30604A,,,unknown,norecord,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30604A,mm,d73f1d0b-563f-4dc8-9f6d-7eec26de90de
MNCN30604B,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30604B,mm,d87b3f13-b07e-446c-816b-09054f99c3e5
MNCN30604C,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30604C,mm,b88815e0-0fe7-49d7-a2c1-353ae321be68
MNCN30604D,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30604D,mm,9201fba4-bb7f-4d8c-8867-c3da3131b613
MNCN30604E,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30604E,mm,3beb29fe-11a1-4819-8518-f466f585b025
MNCN30605_1228,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30605_1228,mm,361f0899-77cc-40ca-a3f2-f0bb8756d3ef
MNCN30605_664_X,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30605_664_X,mm,3f52c0eb-46f7-461e-a5d8-a43e6cb73bc7
MNCN30605_906,,,unknown,norecord,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30605_906,mm,306c3e25-8676-480b-ae33-7a432b5ed60c
MNCN30605A,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30605A,mm,053bf934-e50c-49bb-8bc7-13635842cd0d
MNCN30655,,,unknown,left,new,"Hipparion" sp.,38.29,?,NA,{metacaral proximal breadth},MNCN30655,mm,3ff10623-cfb5-4541-ab92-0c98b99d0327
MNCN30657A,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657A,mm,645df8ea-72ee-49c6-ae48-3b0c21db04b4
MNCN30657B,,,unknown,norecord,new,,NA,?,NA,{metacaral proximal breadth},MNCN30657B,mm,454743f3-1df6-41b9-878c-4505b6751145
MNCN30657C,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657C,mm,877d0871-305d-4cf9-96ae-d1c8e2b3a54b
MNCN30657D,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657D,mm,e7e59a4b-4dff-4b1a-bea2-55095a84e564
MNCN30657E,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657E,mm,a3e6fe5f-807e-4c7f-8aaa-1eb1e0010c16
MNCN30657F,,,unknown,right,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657F,mm,7e0f233e-fd6c-42cb-804e-4c7e85b80472
MNCN30657G,,,unknown,left,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657G,mm,2f96c2a7-6b58-4388-8f9f-913ad1cc3f64
MNCN30657H,,,unknown,norecord,new,"Hipparion" sp.,NA,?,NA,{metacaral proximal breadth},MNCN30657H,mm,20d3e192-07c5-4711-8faf-61779adf4ef3
